time_ps,active_channel,aout_active,expected_out
2084096,0,0.000000,0.000000
2086422,0,0.000000,0.000000
2088748,0,0.000000,0.000000
2091074,0,0.000000,0.000000
2093400,0,0.000000,0.000000
2095726,0,0.000000,0.000000
2098052,0,0.000000,0.000000
2100378,0,0.000000,0.000000
2102704,0,0.000000,0.000000
2105030,0,0.000000,0.000000
2107356,0,0.000000,0.000000
2109682,0,0.000000,0.000000
2112008,0,0.000000,0.000000
2114334,0,0.000000,0.000000
2116660,0,0.000000,0.000000
2118986,0,0.000000,0.000000
2121312,0,0.000000,0.000000
2123638,0,0.000000,0.000000
2125964,0,0.000000,0.000000
2128290,0,0.000000,0.000000
2130616,0,0.000000,0.000000
2132942,0,0.000000,0.000000
2135268,0,0.000000,0.000000
2137594,0,0.000000,0.000000
2139920,0,0.000000,0.000000
2142246,0,0.000000,0.000000
2144572,0,0.000000,0.000000
2146898,0,0.000000,0.000000
2149224,0,0.000000,0.000000
2151550,0,0.000000,0.000000
2153876,0,0.000000,0.000000
2156202,0,0.000000,0.000000
2158528,0,0.000000,0.000000
2160854,0,0.000000,0.000000
2163180,0,0.000000,0.000000
2165506,0,0.000000,0.000000
2167832,0,0.000000,0.000000
2170158,0,0.000000,0.000000
2172484,0,0.000000,0.000000
2174810,0,0.000000,0.000000
2177136,0,0.000000,0.000000
2179462,0,0.000000,0.000000
2181788,0,0.000000,0.000000
2184114,0,0.000000,0.000000
2186440,0,0.000000,0.000000
2188766,0,0.000000,0.000000
2191092,0,0.000000,0.000000
2193418,0,0.000000,0.000000
2195744,0,0.000000,0.000000
2198070,0,0.000000,0.000000
2200396,0,0.000000,0.000000
2202722,0,0.000000,0.000000
2205048,0,0.000000,0.000000
2207374,0,0.000000,0.000000
2209700,0,0.000000,0.000000
2212026,0,0.000000,0.000000
2214352,0,0.000000,0.000000
2216678,0,0.000000,0.000000
2219004,0,0.000000,0.000000
2221330,0,0.000000,0.000000
2223656,0,0.000000,0.000000
2225982,0,0.000000,0.000000
2228308,0,0.000000,0.000000
2230634,0,0.000000,0.000000
2232960,0,0.000000,0.000000
2235286,0,0.000000,0.000000
2237612,0,0.000000,0.000000
2239938,0,0.000000,0.000000
2242264,0,0.000000,0.000000
2244590,0,0.000000,0.000000
2246916,0,0.000000,0.000000
2249242,0,0.000000,0.000000
2251568,0,0.000000,0.000000
2253894,0,0.000000,0.000000
2256220,0,0.000000,0.000000
2258546,0,0.000000,0.000000
2260872,0,0.000000,0.000000
2263198,0,0.000000,0.000000
2265524,0,0.000000,0.000000
2267850,0,0.000000,0.000000
2270176,0,0.000000,0.000000
2272502,0,0.000000,0.000000
2274828,0,0.000000,0.000000
2277154,0,0.000000,0.000000
2279480,0,0.000000,0.000000
2281806,0,0.000000,0.000000
2284132,0,0.000000,0.000000
2286458,0,0.000000,0.000000
2288784,0,0.000000,0.000000
2291110,0,0.000000,0.000000
2293436,0,0.000000,0.000000
2295762,0,0.000000,0.000000
2298088,0,0.000000,0.000000
2300414,0,0.000000,0.000000
2302740,0,0.000000,0.000000
2305066,0,0.000000,0.000000
2307392,0,0.000000,0.000000
2309718,0,0.000000,0.000000
2312044,0,0.000000,0.000000
2314370,0,0.000000,0.000000
2316696,0,0.000000,0.000000
2319022,0,0.000000,0.000000
2321348,0,0.000000,0.000000
2323674,0,0.000000,0.000000
2326000,0,0.000000,0.000000
2328326,0,0.000000,0.000000
2330652,0,0.000000,0.000000
2332978,0,0.000000,0.000000
2335304,0,0.000000,0.000000
2337630,0,0.000000,0.000000
2339956,0,0.000000,0.000000
2342282,0,0.000000,0.000000
2344608,0,0.000000,0.000000
2346934,0,0.000000,0.000000
2349260,0,0.000000,0.000000
2351586,0,0.000000,0.000000
2353912,0,0.000000,0.000000
2356238,0,0.000000,0.000000
2358564,0,0.000000,0.000000
2360890,0,0.000000,0.000000
2363216,0,0.000000,0.000000
2365542,0,0.000000,0.000000
2367868,0,0.000000,0.000000
2370194,0,0.000000,0.000000
2372520,0,0.000000,0.000000
2374846,0,0.000000,0.000000
2377172,0,0.000000,0.000000
2379498,0,0.000000,0.000000
2381824,0,0.000000,0.000000
2384150,0,0.000000,0.000000
2386476,0,0.000000,0.000000
2388802,0,0.000000,0.000000
2391128,0,0.000000,0.000000
2393454,0,0.000000,0.000000
2395780,0,0.000000,0.000000
2398106,0,0.000000,0.000000
2400432,0,0.000000,0.000000
2402758,0,0.000000,0.000000
2405084,0,0.000000,0.000000
2407410,0,0.000000,0.000000
2409736,0,0.000000,0.000000
2412062,0,0.000000,0.000000
2414388,0,0.000000,0.000000
2416714,0,0.000000,0.000000
2419040,0,0.000000,0.000000
2421366,0,0.000000,0.000000
2423692,0,0.000000,0.000000
2426018,0,0.000000,0.000000
2428344,0,0.000000,0.000000
2430670,0,0.000000,0.000000
2432996,0,0.000000,0.000000
2435322,0,0.000000,0.000000
2437648,0,0.000000,0.000000
2439974,0,0.000000,0.000000
2442300,0,0.000000,0.000000
2444626,0,0.000000,0.000000
2446952,0,0.000000,0.000000
2449278,0,0.000000,0.000000
2451604,0,0.000000,0.000000
2453930,0,0.000000,0.000000
2456256,0,0.000000,0.000000
2458582,0,0.000000,0.000000
2460908,0,0.000000,0.000000
2463234,0,0.000000,0.000000
2465560,0,0.000000,0.000000
2467886,0,0.000000,0.000000
2470212,0,0.000000,0.000000
2472538,0,0.000000,0.000000
2474864,0,0.000000,0.000000
2477190,0,0.000000,0.000000
2479516,0,0.000000,0.000000
2481842,0,0.000000,0.000000
2484168,0,0.000000,0.000000
2486494,0,0.000000,0.000000
2488820,0,0.000000,0.000000
2491146,0,0.000000,0.000000
2493472,0,0.000000,0.000000
2495798,0,0.000000,0.000000
2498124,0,0.000000,0.000000
2500450,0,0.000000,0.000000
2502776,0,0.000000,0.000000
2505102,0,0.000000,0.000000
2507428,0,0.000000,0.000000
2509754,0,0.000000,0.000000
2512080,0,0.000000,0.000000
2514406,0,0.000000,0.000000
2516732,0,0.000000,0.000000
2519058,0,0.000000,0.000000
2521384,0,0.000000,0.000000
2523710,0,0.000000,0.000000
2526036,0,0.000000,0.000000
2528362,0,0.000000,0.000000
2530688,0,0.000000,0.000000
2533014,0,0.000000,0.000000
2535340,0,0.000000,0.000000
2537666,0,0.000000,0.000000
2539992,0,0.000000,0.000000
2542318,0,0.000000,0.000000
2544644,0,0.000000,0.000000
2546970,0,0.000000,0.000000
2549296,0,0.000000,0.000000
2551622,0,0.000000,0.000000
2553948,0,0.000000,0.000000
2556274,0,0.000000,0.000000
2558600,0,0.000000,0.000000
2560926,0,0.000000,0.000000
2563252,0,0.000000,0.000000
2565578,0,0.000000,0.000000
2567904,0,0.000000,0.000000
2570230,0,0.000000,0.000000
2572556,0,0.000000,0.000000
2574882,0,0.000000,0.000000
2577208,0,0.000000,0.000000
2579534,0,0.000000,0.000000
2581860,0,0.000000,0.000000
2584186,0,0.000000,0.000000
2586512,0,0.000000,0.000000
2588838,0,0.000000,0.000000
2591164,0,0.000000,0.000000
2593490,0,0.000000,0.000000
2595816,0,0.000000,0.000000
2598142,0,0.000000,0.000000
2600468,0,0.000000,0.000000
2602794,0,0.000000,0.000000
2605120,0,0.000000,0.000000
2607446,0,0.000000,0.000000
2609772,0,0.000000,0.000000
2612098,0,0.000000,0.000000
2614424,0,0.000000,0.000000
2616750,0,0.000000,0.000000
2619076,0,0.000000,0.000000
2621402,0,0.000000,0.000000
2623728,0,0.000000,0.000000
2626054,0,0.000000,0.000000
2628380,0,0.000000,0.000000
2630706,0,0.000000,0.000000
2633032,0,0.000000,0.000000
2635358,0,0.000000,0.000000
2637684,0,0.000000,0.000000
2640010,0,0.000000,0.000000
2642336,0,0.000000,0.000000
2644662,0,0.000000,0.000000
2646988,0,0.000000,0.000000
2649314,0,0.000000,0.000000
2651640,0,0.000000,0.000000
2653966,0,0.000000,0.000000
2656292,0,0.000000,0.000000
2658618,0,0.000000,0.000000
2660944,0,0.000000,0.000000
2663270,0,0.000000,0.000000
2665596,0,0.000000,0.000000
2667922,0,0.000000,0.000000
2670248,0,0.000000,0.000000
2672574,0,0.000000,0.000000
2674900,0,0.000000,0.000000
2677226,0,0.000000,0.000000
2679552,0,0.000000,0.000000
2681878,0,0.000000,0.000000
2684204,0,0.000000,0.000000
2686530,0,0.000000,0.000000
2688856,0,0.000000,0.000000
2691182,0,0.000000,0.000000
2693508,0,0.000000,0.000000
2695834,0,0.000000,0.000000
2698160,0,0.000000,0.000000
2700486,0,0.000000,0.000000
2702812,0,0.000000,0.000000
2705138,0,0.000000,0.000000
2707464,0,0.000000,0.000000
2709790,0,0.000000,0.000000
2712116,0,0.000000,0.000000
2714442,0,0.000000,0.000000
2716768,0,0.000000,0.000000
2719094,0,0.000000,0.000000
2721420,0,0.000000,0.000000
2723746,0,0.000000,0.000000
2726072,0,0.000000,0.000000
2728398,0,0.000000,0.000000
2730724,0,0.000000,0.000000
2733050,0,0.000000,0.000000
2735376,0,0.000000,0.000000
2737702,0,0.000000,0.000000
2740028,0,0.000000,0.000000
2742354,0,0.000000,0.000000
2744680,0,0.000000,0.000000
2747006,0,0.000000,0.000000
2749332,0,0.000000,0.000000
2751658,0,0.000000,0.000000
2753984,0,0.000000,0.000000
2756310,0,0.000000,0.000000
2758636,0,0.000000,0.000000
2760962,0,0.000000,0.000000
2763288,0,0.000000,0.000000
2765614,0,0.000000,0.000000
2767940,0,0.000000,0.000000
2770266,0,0.000000,0.000000
2772592,0,0.000000,0.000000
2774918,0,0.000000,0.000000
2777244,0,0.000000,0.000000
2779570,0,0.000000,0.000000
2781896,0,0.000000,0.000000
2784222,0,0.000000,0.000000
2786548,0,0.000000,0.000000
2788874,0,0.000000,0.000000
2791200,0,0.000000,0.000000
2793526,0,0.000000,0.000000
2795852,0,0.000000,0.000000
2798178,0,0.000000,0.000000
2800504,0,0.000000,0.000000
2802830,0,0.000000,0.000000
2805156,0,0.000000,0.000000
2807482,0,0.000000,0.000000
2809808,0,0.000000,0.000000
2812134,0,0.000000,0.000000
2814460,0,0.000000,0.000000
2816786,0,0.000000,0.000000
2819112,0,0.000000,0.000000
2821438,0,0.000000,0.000000
2823764,0,0.000000,0.000000
2826090,0,0.000000,0.000000
2828416,0,0.000000,0.000000
2830742,0,0.000000,0.000000
2833068,0,0.000000,0.000000
2835394,0,0.000000,0.000000
2837720,0,0.000000,0.000000
2840046,0,0.000000,0.000000
2842372,0,0.000000,0.000000
2844698,0,0.000000,0.000000
2847024,0,0.000000,0.000000
2849350,0,0.000000,0.000000
2851676,0,0.000000,0.000000
2854002,0,0.000000,0.000000
2856328,0,0.000000,0.000000
2858654,0,0.000000,0.000000
2860980,0,0.000000,0.000000
2863306,0,0.000000,0.000000
2865632,0,0.000000,0.000000
2867958,0,0.000000,0.000000
2870284,0,0.000000,0.000000
2872610,0,0.000000,0.000000
2874936,0,0.000000,0.000000
2877262,0,0.000000,0.000000
2879588,0,0.000000,0.000000
2881914,0,0.000000,0.000000
2884240,0,0.000000,0.000000
2886566,0,0.000000,0.000000
2888892,0,0.000000,0.000000
2891218,0,0.000000,0.000000
2893544,0,0.000000,0.000000
2895870,0,0.000000,0.000000
2898196,0,0.000000,0.000000
2900522,0,0.000000,0.000000
2902848,0,0.000000,0.000000
2905174,0,0.000000,0.000000
2907500,0,0.000000,0.000000
2909826,0,0.000000,0.000000
2912152,0,0.000000,0.000000
2914478,0,0.000000,0.000000
2916804,0,0.000000,0.000000
2919130,0,0.000000,0.000000
2921456,0,0.000000,0.000000
2923782,0,0.000000,0.000000
2926108,0,0.000000,0.000000
2928434,0,0.000000,0.000000
2930760,0,0.000000,0.000000
2933086,0,0.000000,0.000000
2935412,0,0.000000,0.000000
2937738,0,0.000000,0.000000
2940064,0,0.000000,0.000000
2942390,0,0.000000,0.000000
2944716,0,0.000000,0.000000
2947042,0,0.000000,0.000000
2949368,0,0.000000,0.000000
2951694,0,0.000000,0.000000
2954020,0,0.000000,0.000000
2956346,0,0.000000,0.000000
2958672,0,0.000000,0.000000
2960998,0,0.000000,0.000000
2963324,0,0.000000,0.000000
2965650,0,0.000000,0.000000
2967976,0,0.000000,0.000000
2970302,0,0.000000,0.000000
2972628,0,0.000000,0.000000
2974954,0,0.000000,0.000000
2977280,0,0.000000,0.000000
2979606,0,0.000000,0.000000
2981932,0,0.000000,0.000000
2984258,0,0.000000,0.000000
2986584,0,0.000000,0.000000
2988910,0,0.000000,0.000000
2991236,0,0.000000,0.000000
2993562,0,0.000000,0.000000
2995888,0,0.000000,0.000000
2998214,0,0.000000,0.000000
3000540,0,0.000000,0.000000
3002866,0,0.000000,0.000000
3005192,0,0.000000,0.000000
3007518,0,0.000000,0.000000
3009844,0,0.000000,0.000000
3012170,0,0.000000,0.000000
3014496,0,0.000000,0.000000
3016822,0,0.000000,0.000000
3019148,0,0.000000,0.000000
3021474,0,0.000000,0.000000
3023800,0,0.000000,0.000000
3026126,0,0.000000,0.000000
3028452,0,0.000000,0.000000
3030778,0,0.000000,0.000000
3033104,0,0.000000,0.000000
3035430,0,0.000000,0.000000
3037756,0,0.000000,0.000000
3040082,0,0.000000,0.000000
3042408,0,0.000000,0.000000
3044734,0,0.000000,0.000000
3047060,0,0.000000,0.000000
3049386,0,0.000000,0.000000
3051712,0,0.000000,0.000000
3054038,0,0.000000,0.000000
3056364,0,0.000000,0.000000
3058690,0,0.000000,0.000000
3061016,0,0.000000,0.000000
3063342,0,0.000000,0.000000
3065668,0,0.000000,0.000000
3067994,0,0.000000,0.000000
3070320,0,0.000000,0.000000
3072646,0,0.000000,0.000000
3074972,0,0.000000,0.000000
3077298,0,0.000000,0.000000
3079624,0,0.000000,0.000000
3081950,0,0.000000,0.000000
3084276,0,0.000000,0.000000
3086602,0,0.000000,0.000000
3088928,0,0.000000,0.000000
3091254,0,0.000000,0.000000
3093580,0,0.000000,0.000000
3095906,0,0.000000,0.000000
3098232,0,0.000000,0.000000
3100558,0,0.000000,0.000000
3102884,0,0.000000,0.000000
3105210,0,0.000000,0.000000
3107536,0,0.000000,0.000000
3109862,0,0.000000,0.000000
3112188,0,0.000000,0.000000
3114514,0,0.000000,0.000000
3116840,0,0.000000,0.000000
3119166,0,0.000000,0.000000
3121492,0,0.000000,0.000000
3123818,0,0.000000,0.000000
3126144,0,0.000000,0.000000
3128470,0,0.000000,0.000000
3130796,0,0.000000,0.000000
3133122,0,0.000000,0.000000
3135448,0,0.000000,0.000000
3137774,0,0.000000,0.000000
3140100,0,0.000000,0.000000
3142426,0,0.000000,0.000000
3144752,0,0.000000,0.000000
3147078,0,0.000000,0.000000
3149404,0,0.000000,0.000000
3151730,0,0.000000,0.000000
3154056,0,0.000000,0.000000
3156382,0,0.000000,0.000000
3158708,0,0.000000,0.000000
3161034,0,0.000000,0.000000
3163360,0,0.000000,0.000000
3165686,0,0.000000,0.000000
3168012,0,0.000000,0.000000
3170338,0,0.000000,0.000000
3172664,0,0.000000,0.000000
3174990,0,0.000000,0.000000
3177316,0,0.000000,0.000000
3179642,0,0.000000,0.000000
3181968,0,0.000000,0.000000
3184294,0,0.000000,0.000000
3186620,0,0.000000,0.000000
3188946,0,0.000000,0.000000
3191272,0,0.000000,0.000000
3193598,0,0.000000,0.000000
3195924,0,0.000000,0.000000
3198250,0,0.000000,0.000000
3200576,0,0.000000,0.000000
3202902,0,0.000000,0.000000
3205228,0,0.000000,0.000000
3207554,0,0.000000,0.000000
3209880,0,0.000000,0.000000
3212206,0,0.000000,0.000000
3214532,0,0.000000,0.000000
3216858,0,0.000000,0.000000
3219184,0,0.000000,0.000000
3221510,0,0.000000,0.000000
3223836,0,0.000000,0.000000
3226162,0,0.000000,0.000000
3228488,0,0.000000,0.000000
3230814,0,0.000000,0.000000
3233140,0,0.000000,0.000000
3235466,0,0.000000,0.000000
3237792,0,0.000000,0.000000
3240118,0,0.000000,0.000000
3242444,0,0.000000,0.000000
3244770,0,0.000000,0.000000
3247096,0,0.000000,0.000000
3249422,0,0.000000,0.000000
3251748,0,0.000000,0.000000
3254074,0,0.000000,0.000000
3256400,0,0.000000,0.000000
3258726,0,0.000000,0.000000
3261052,0,0.000000,0.000000
3263378,0,0.000000,0.000000
3265704,0,0.000000,0.000000
3268030,0,0.000000,0.000000
3270356,0,0.000000,0.000000
3272682,0,0.000000,0.000000
3275008,0,0.000000,0.000000
3277334,0,0.000000,0.000000
3279660,0,0.000000,0.000000
3281986,0,0.000000,0.000000
3284312,0,0.000000,0.000000
3286638,0,0.000000,0.000000
3288964,0,0.000000,0.000000
3291290,0,0.000000,0.000000
3293616,0,0.000000,0.000000
3295942,0,0.000000,0.000000
3298268,0,0.000000,0.000000
3300594,0,0.000000,0.000000
3302920,0,0.000000,0.000000
3305246,0,0.000000,0.000000
3307572,0,0.000000,0.000000
3309898,0,0.000000,0.000000
3312224,0,0.000000,0.000000
3314550,0,0.000000,0.000000
3316876,0,0.000000,0.000000
3319202,0,0.000000,0.000000
3321528,0,0.000000,0.000000
3323854,0,0.000000,0.000000
3326180,0,0.000000,0.000000
3328506,0,0.000000,0.000000
3330832,0,0.000000,0.000000
3333158,0,0.000000,0.000000
3335484,0,0.000000,0.000000
3337810,0,0.000000,0.000000
3340136,0,0.000000,0.000000
3342462,0,0.000000,0.000000
3344788,0,0.000000,0.000000
3347114,0,0.000000,0.000000
3349440,0,0.000000,0.000000
3351766,0,0.000000,0.000000
3354092,0,0.000000,0.000000
3356418,0,0.000000,0.000000
3358744,0,0.000000,0.000000
3361070,0,0.000000,0.000000
3363396,0,0.000000,0.000000
3365722,0,0.000000,0.000000
3368048,0,0.000000,0.000000
3370374,0,0.000000,0.000000
3372700,0,0.000000,0.000000
3375026,0,0.000000,0.000000
3377352,0,0.000000,0.000000
3379678,0,0.000000,0.000000
3382004,0,0.000000,0.000000
3384330,0,0.000000,0.000000
3386656,0,0.000000,0.000000
3388982,0,0.000000,0.000000
3391308,0,0.000000,0.000000
3393634,0,0.000000,0.000000
3395960,0,0.000000,0.000000
3398286,0,0.000000,0.000000
3400612,0,0.000000,0.000000
3402938,0,0.000000,0.000000
3405264,0,0.000000,0.000000
3407590,0,0.000000,0.000000
3409916,0,0.000000,0.000000
3412242,0,0.000000,0.000000
3414568,0,0.000000,0.000000
3416894,0,0.000000,0.000000
3419220,0,0.000000,0.000000
3421546,0,0.000000,0.000000
3423872,0,0.000000,0.000000
3426198,0,0.000000,0.000000
3428524,0,0.000000,0.000000
3430850,0,0.000000,0.000000
3433176,0,0.000000,0.000000
3435502,0,0.000000,0.000000
3437828,0,0.000000,0.000000
3440154,0,0.000000,0.000000
3442480,0,0.000000,0.000000
3444806,0,0.000000,0.000000
3447132,0,0.000000,0.000000
3449458,0,0.000000,0.000000
3451784,0,0.000000,0.000000
3454110,0,0.000000,0.000000
3456436,0,0.000000,0.000000
3458762,0,0.000000,0.000000
3461088,0,0.000000,0.000000
3463414,0,0.000000,0.000000
3465740,0,0.000000,0.000000
3468066,0,0.000000,0.000000
3470392,0,0.000000,0.000000
3472718,0,0.000000,0.000000
3475044,0,0.000000,0.000000
3477370,0,0.000000,0.000000
3479696,0,0.000000,0.000000
3482022,0,0.000000,0.000000
3484348,0,0.000000,0.000000
3486674,0,0.000000,0.000000
3489000,0,0.000000,0.000000
3491326,0,0.000000,0.000000
3493652,0,0.000000,0.000000
3495978,0,0.000000,0.000000
3498304,0,0.000000,0.000000
3500630,0,0.000000,0.000000
3502956,0,0.000000,0.000000
3505282,0,0.000000,0.000000
3507608,0,0.000000,0.000000
3509934,0,0.000000,0.000000
3512260,0,0.000000,0.000000
3514586,0,0.000000,0.000000
3516912,0,0.000000,0.000000
3519238,0,0.000000,0.000000
3521564,0,0.000000,0.000000
3523890,0,0.000000,0.000000
3526216,0,0.000000,0.000000
3528542,0,0.000000,0.000000
3530868,0,0.000000,0.000000
3533194,0,0.000000,0.000000
3535520,0,0.000000,0.000000
3537846,0,0.000000,0.000000
3540172,0,0.000000,0.000000
3542498,0,0.000000,0.000000
3544824,0,0.000000,0.000000
3547150,0,0.000000,0.000000
3549476,0,0.000000,0.000000
3551802,0,0.000000,0.000000
3554128,0,0.000000,0.000000
3556454,0,0.000000,0.000000
3558780,0,0.000000,0.000000
3561106,0,0.000000,0.000000
3563432,0,0.000000,0.000000
3565758,0,0.000000,0.000000
3568084,0,0.000000,0.000000
3570410,0,0.000000,0.000000
3572736,0,0.000000,0.000000
3575062,0,0.000000,0.000000
3577388,0,0.000000,0.000000
3579714,0,0.000000,0.000000
3582040,0,0.000000,0.000000
3584366,0,0.000000,0.000000
3586692,0,0.000000,0.000000
3589018,0,0.000000,0.000000
3591344,0,0.000000,0.000000
3593670,0,0.000000,0.000000
3595996,0,0.000000,0.000000
3598322,0,0.000000,0.000000
3600648,0,0.000000,0.000000
3602974,0,0.000000,0.000000
3605300,0,0.000000,0.000000
3607626,0,0.000000,0.000000
3609952,0,0.000000,0.000000
3612278,0,0.000000,0.000000
3614604,0,0.000000,0.000000
3616930,0,0.000000,0.000000
3619256,0,0.000000,0.000000
3621582,0,0.000000,0.000000
3623908,0,0.000000,0.000000
3626234,0,0.000000,0.000000
3628560,0,0.000000,0.000000
3630886,0,0.000000,0.000000
3633212,0,0.000000,0.000000
3635538,0,0.000000,0.000000
3637864,0,0.000000,0.000000
3640190,0,0.000000,0.000000
3642516,0,0.000000,0.000000
3644842,0,0.000000,0.000000
3647168,0,0.000000,0.000000
3649494,0,0.000000,0.000000
3651820,0,0.000000,0.000000
3654146,0,0.000000,0.000000
3656472,0,0.000000,0.000000
3658798,0,0.000000,0.000000
3661124,0,0.000000,0.000000
3663450,0,0.000000,0.000000
3665776,0,0.000000,0.000000
3668102,0,0.000000,0.000000
3670428,0,0.000000,0.000000
3672754,0,0.000000,0.000000
3675080,0,0.000000,0.000000
3677406,0,0.000000,0.000000
3679732,0,0.000000,0.000000
3682058,0,0.000000,0.000000
3684384,0,0.000000,0.000000
3686710,0,0.000000,0.000000
3689036,0,0.000000,0.000000
3691362,0,0.000000,0.000000
3693688,0,0.000000,0.000000
3696014,0,0.000000,0.000000
3698340,0,0.000000,0.000000
3700666,0,0.000000,0.000000
3702992,0,0.000000,0.000000
3705318,0,0.000000,0.000000
3707644,0,0.000000,0.000000
3709970,0,0.000000,0.000000
3712296,0,0.000000,0.000000
3714622,0,0.000000,0.000000
3716948,0,0.000000,0.000000
3719274,0,0.000000,0.000000
3721600,0,0.000000,0.000000
3723926,0,0.000000,0.000000
3726252,0,0.000000,0.000000
3728578,0,0.000000,0.000000
3730904,0,0.000000,0.000000
3733230,0,0.000000,0.000000
3735556,0,0.000000,0.000000
3737882,0,0.000000,0.000000
3740208,0,0.000000,0.000000
